id	label	weight
4c98400f61110b976077d954cfb4faae	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=120	1
4cd3cb053d01fda558e4bb64904db1a2	_www.cst.zju.edu.cn_index.php_c=Index_a=zswd_detail_id=93	1
4ce4f609a37e085ca860af9eaa1fc27f	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=16_id=2226	1
4cea010db0826d2ccef99de49d7330c4	_www.cst.zju.edu.cn_uploadfile_2016_1126	1
4cf786b38a0ebc2338a8e595a93a490c	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=145	1
4cfc0e7c747565f614ebc71d816f362d	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=31_id=2585	1
4d0739b9cd16ff9645ed9dbd4d4419da	_www.cst.zju.edu.cn_uploadfile_2017_1030_20171030656168.jpg	1
4d1e07fff16e52a2ff64145f1d1bf276	_www.cst.zju.edu.cn_uploadfile_2017_0517_20170517405983.jpg	1
4d23261332ea8cb3ea0698d50eaaace4	_www.cst.zju.edu.cn_uploadfile_2012_1218	1
4d26149aec7b11178be3ad61bf2692e8	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=30_id=2263	1
4d2f536b101ce6e61ae51e188af45842	_www.cst.zju.edu.cn_uploadfile_2015_1202_20151202033203214.png	1
4d31dfe1d4c1b2d3227f4c9e220f66f5	_www.cst.zju.edu.cn_uploadfile_2012_0919_20120919110556766.jpg	1
4d465c5aba30cbe178f59dc14d56c8f1	_www.cst.zju.edu.cn_uploadfile_2017_0912_20170912149198.docx	1
4d4adf9844a3a1ac8a01099210161d89	_www.cst.zju.edu.cn_uploadfile_2014_1029_20141029114910487.rar	1
4d638619a814541ed44a465c07d24608	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=202_id=3605	1
4d77aec9b711a074dae8a85823b26838	_www.cst.zju.edu.cn_uploadfile_2017_0917_20170917637401.xlsx	1
4d7b4c66266887d1d11b45f249009996	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=178_id=2217	1
4d7caee13a7d1d7a26b5b2f1d74153ce	_www.cst.zju.edu.cn_uploadfile_2014_0117_20140117043834210.jpg	1
4d930dc54bb970ba9946927a3df5bd4c	_www.cst.zju.edu.cn_uploadfile_2015_0910_20150910104213166.doc	1
4d96c0af4051d0b9b5efc0a5e605f2cc	_www.cst.zju.edu.cn_index.php_c=Index_a=detail	1
4d9fe3554f5be8b58f2adc809de2d475	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=31_id=2118	1
4dacf201a5e8576da6e87f87cf216815	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=120_id=3785	1
4dbb14b16053a3cdbc4ff3b120c56893	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=116_p=22	1
4ddd2f795fe967e97da388f38870c7f2	_www.cst.zju.edu.cn_uploadfile_2014_0919_20140919074638932.doc	1
4de533d859c445d1165371a10b61c3e8	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=116_id=3064	1
4deefd43cbc13a8ed214cf828ddbf873	_www.cst.zju.edu.cn_uploadfile_2013_1014_20131014093013460.jpg	1
4e06a8f996ae3206b75ca8525b65e176	_www.cst.zju.edu.cn_uploadfile_2015_0921_20150921100521254.jpg	1
4e0e422ce3832f07e5f809aaa20a5d19	_www.cst.zju.edu.cn_uploadfile_2017_1009_20171009811298.doc	1
4e0f37502753dc5e48b68127c67e3fcd	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=116_id=3125	1
4e159485e4c77ec5b2dc81afe99e4c21	_www.cst.zju.edu.cn_uploadfile_2017_0607	1
4e21eb6557dabe11cad1ef8393da6e4f	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=120_id=3273	1
4e253d91bab6d82b3dc68be76fa7e40e	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=202_id=3600	1
4e2e3a21da5c42ca0322544d3b344f0b	_www.cst.zju.edu.cn_uploadfile_2015_0615_20150615090831737.xls	1
4e35f553828230ee98ecd12efd6ea261	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=89_id=2786	1
4e544cc2eddf9065d44c639d91ecb596	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=89_id=3284	1
4e7a92415058e44531cc16bc2337831d	_www.cst.zju.edu.cn_mailto:liquan@sohu.com	1
4e7abdf52b940712a87bd4255c0c7a2b	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=16_id=3492	1
4e7dea28480d609c8e4d47cbfaa75d26	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=31_p=8	1
4ea64c40ad05268e1e27817a28a4268c	_www.cst.zju.edu.cn_index.php_c=Index_a=small_list_catid=88_p=34	1
4eaa62fd4f541d5cdc3e14606afa712e	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=136_id=802	1
4ec86e91b746de51e3a0832ddb2203bf	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=32_id=3473	1
4ecd0e18b4221b196297d5edad902bff	_www.cst.zju.edu.cn_uploadfile_2015_0323_20150323040555441.jpg	1
4ed4c87f0f41aaee685d080cad6a8171	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=109	1
4ee032c38b523b7d3c4e77a8af30cd8e	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=4_p=41	1
4ee742b0203fabfb41975249124b57cd	_www.cst.zju.edu.cn_uploadfile_2012_1015_20121015041929247.doc	1
4efb320ea49e3d4fcfcd49030921cd6d	_www.cst.zju.edu.cn_uploadfile_2013_0505_20130505032246296.doc	1
4f06aedddfee7f980ec50585c8f99de3	_www.cst.zju.edu.cn_uploadfile_2014_1107_20141107095909614.xls	1
4f08d0d256fb87d4f71aca8816fdb5aa	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=15_id=2670	1
4f1d5514439d6468e043a6334186c30e	_www.cst.zju.edu.cn_uploadfile_2012_1015_20121015041008899.doc	1
4f1eb200106710c1b9ea7d2a1c14b030	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=30_id=668	1
4f2ed1e24d1d13bf1c24e26e391a7ae8	_www.cst.zju.edu.cn_index.php_c=Index_a=zswd_detail_id=247	1
4f5c21691cef57dd830ab9ff2f14e3b0	_www.cst.zju.edu.cn_uploadfile_2013_1105	1
4f5ddf3aede0737e43e10f5665072b78	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=32_id=829	1
4f5f82c2114c36eb44d264fe45449e19	_www.cst.zju.edu.cn_uploadfile_2013_1113_20131113023043365.jpg	1
4f62a94146d4e062c42cf15ccbdd01af	_www.cst.zju.edu.cn_index.php_c=Index_a=small_list_catid=32	1
4f63c4e22435b83b39d046fb90834589	_www.cst.zju.edu.cn_uploadfile_2012_1017_20121017111223271.doc	1
4f732c1fad0c605fb24e7720fde797b7	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=32_id=2223	1
4f7558abbb2381201ea61cde81299b3e	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=30_id=664	1
4f756b33fbdc831fa51b86c9314b1a0a	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=31_id=2513	1
4f78b8d2689fd42f6630572f8e8d9e89	_www.cst.zju.edu.cn_uploadfile_2014_1118_20141118102249702.docx	1
4f8831484b73a49c4b7bbfc75503f5f7	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=34_id=1491	1
4fca283c9cefaecdd6a6f35467745067	_www.cst.zju.edu.cn_mailto:hzyjs@arcsoft.com.cn	1
4fe60381bfb53c4e5be44b550c01603e	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=72_id=2430	1
4fe734ef1ad9bbda83655adf7f271374	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=32_id=2277	1
4ff11ae0b217fca0a0a1656553b26d9a	_www.cst.zju.edu.cn_uploadfile_2014_1202_20141202025403219.jpg	1
500431773678631ba13942186ddf1be8	_www.cst.zju.edu.cn_uploadfile_2017_0927_20170927148522.doc	1
5014f908516816444bf05ca406b692a1	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=120_p=10	1
50199f7103886a59e1b51508be7927ad	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=31_id=3455	1
5037ca76060f29a165d94b823fe422a6	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=102_id=2310	1
503de057891e88f46564ff702e94e844	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=89_id=2663	1
5041a18af2f38710448fb4e7dece1bb7	_www.cst.zju.edu.cn_uploadfile_2017_1011	1
505bcab8d747213fef88ec3158492fb7	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=73_id=2521	1
505ff080484018a62b87a916d73ad790	_www.cst.zju.edu.cn_mailto:%E5%B9%B6%E4%BA%8E9%E6%9C%8818%E6%97%A5%E5%89%8D%E5%B0%86%E5%A1%AB%E5%86%99%E5%A5%BD%E7%9A%84%E3%80%8A%E5%AD%A6%E4%B9%A0%E6%83%85%E5%86%B5%E7%BB%9F%E8%AE%A1%E8%A1%A8%E3%80%8B%E5%8F%91%E9%80%81%E8%87%B3suteng125@zju.edu.cn	1
50802a35228d2425f868bfb9817af689	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=68_p=4	1
50848a37529063aaecbae6f47318f52b	_www.cst.zju.edu.cn_uploadfile_2013_1125_20131125042034655.png	1
5094cbe59d4805dee9e1e0aa2fc68d2e	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=120_id=3266	1
509a2909ef8421fadb52506ac4a08a46	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=120_id=1539	1
50b2d351b2d1587d8807dc555431edf9	_www.cst.zju.edu.cn_index.php_c=Index_a=small_list_catid=31_p=5	1
50d297ba2a87b6687aac6f35fcfe0ce9	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=184_id=2210	1
50e3cf331fa8f443453102ddfc0cd288	_www.cst.zju.edu.cn_mailto:wangdd@sunyard.com	1
50f3cf3833c43def9433ad68885e3480	_www.cst.zju.edu.cn_mailto:E-mail-cheny@cst.zju.edu.cn	1
50fd887d8028e06a4ffe3fb4628a81ea	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=32_id=1970	1
510266fc1287c5a81723520d029004f0	_www.cst.zju.edu.cn_upfiles_2012031020150732.jpg	1
510abc8c39869abff7ad828a4086215a	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=31_id=3753	1
510fac49f7270d695c96f83375661595	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=72_id=1270	1
5114ecf7ae201b575f1ec369d1daa818	_www.cst.zju.edu.cn_upfiles_20070419122739476.jpg	1
5114f9e0c3e584938ffc2c0bc45ed89e	_www.cst.zju.edu.cn_uploadfile_2014_1013_20141013110604829.doc	1
512b9dc6b206a8d51dc63abeecf47c0c	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=28_id=1856	1
512baec3bf25c32f23bd9b81278a5d67	_www.cst.zju.edu.cn_upfiles_20111018130511554.jpg	1
512bf95aab37bf1baf3386e9fdd2a588	_www.cst.zju.edu.cn_mailto:yinkt@zju.edu.cn	1
514fc85e99a386f61910048c89f83717	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=73_id=3196	1
5183769364ab9b7319eda9e5b702e02e	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=19_id=2773	1
518a566cc7364dffba1240075840540f	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=116_id=3517	1
5192b9f4542c834991f0e4c677bdc38f	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=32_id=3675	1
51984502478c0a41e0ddb29cb7d75a0a	_www.cst.zju.edu.cn_uploadfile_2014_1211_20141211035220797.png	1
519f44c6c452c3fd95238e02ff5de8cf	_www.cst.zju.edu.cn_index.php_c=Index_a=small_list_catid=31_p=8	1
51ad195a0da63cb5e9dad299a17cfaa3	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=31_id=2349	1
51b4139a170483a83610be29253fc792	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=146_id=1718	1
51bf5112e5f316b0000595e4e3a8c856	_www.cst.zju.edu.cn_uploadfile_2014_1231	1
51e19a2a5b561c2e4a8c326bf76d13ea	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=34_id=1127	1
51e273af0fbe10f06d768ec45cefe524	_www.cst.zju.edu.cn_index.php_c=Index_a=zswd_detail_id=1531	1
51e84ab6ee8d4dd0f31dce305b45b111	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=31_id=1849	1
51fb776a83da0c953c944aebd0d85623	_www.cst.zju.edu.cn_index.php_c=Index_a=zswd_detail_id=1696	1
5202059c5b23616dbd6afb52bf8470e5	_www.cst.zju.edu.cn_uploadfile_2015_0203_20150203013400662.xls	1
5202bea720d19ecf43e24ca3a2152320	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=178_id=2214	1
5207616f17498d30b9fb6cb1c66b0380	_www.cst.zju.edu.cn_uploadfile_2012_1226_20121226014113388.xls	1
52158194a5fcc2c6926dfd674f9d9286	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=88_id=3513	1
52556ebeb45dfa3230bef8dc57637b0a	_www.cst.zju.edu.cn_index.php_c=Index_a=zswd_detail_id=1664	1
52562ec61393f6262b21cbdb4a76aa87	_www.cst.zju.edu.cn_uploadfile_2016_1020_20161020664764.doc	1
5258fed686cc3fe48470504bf5a96938	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=73_id=3012	1
5264cc7ea49609afedd176b363f874b0	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=72_p=9	1
526a383e05e71d1dbe1fbc239bb79279	_www.cst.zju.edu.cn_uploadfile_2014_1024_20141024100202338.doc	1
5270cbece1517393caf6a0b28df5d408	_www.cst.zju.edu.cn_index.php_c=Index_a=zswd_detail_id=1569	1
527319362d381af9276527a70a228e9e	_www.cst.zju.edu.cn_uploadfile_2012_1115	1
5279f20dfcfb6b5a02f2aef45cd6fd8d	_www.cst.zju.edu.cn_uploadfile_2013_0320_20130320093650202.xls	1
528e19944b9fec3d7307693354edec01	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=72_id=333	1
52951efcaea7af3b24ce780c8a4b418a	_www.cst.zju.edu.cn_uploadfile_2015_1023_20151023024830197.doc	1
529ac45cf787af6e5f80700ca16bafd2	_www.cst.zju.edu.cn_uploadfile_2014_1110	1
529cde7d176c1158a6836340bec03bad	_www.cst.zju.edu.cn_uploadfile_2012_1015_20121015025939866.doc	1
529e6e7c766e2f5d53dbbc767dc9f47a	_www.cst.zju.edu.cn_news_UploadFile_20060704102318421.JPG	1
529e7d46fbd45fc7ad56a0b658b25c72	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=68_p=3	1
52abb78b3a2172e29bc2537a804f5718	_www.cst.zju.edu.cn_uploadfile_2015_0820_20150820041909906.jpg	1
52acf6603c1bb00c6b511c1ae4abfc5a	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=77_id=1687	1
52c461f379171e76c121fe3a49185d3b	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=31_id=3767	1
52cf164277ee2ea5cfdb924489f9dd27	_www.cst.zju.edu.cn_uploadfile_2015_0317	1
52d8fa2eb74810ee846d2197c8754ddc	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=16_id=961	1
52e27b7c4b005972aee3166c7ddc27b0	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=31_p=13	1
52e629ccc6499f1db9ec68496c9d498b	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=6_p=12	1
52e7fb5ecbc331fcbc5e760512820ed6	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=88_p=3	1
52fba9278dc4a94d0a88070101d0c349	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=31_p=4	1
52fe6e812b74505de25b6dbe8824fd4d	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=89_id=2634	1
530ec5ce6867710f8f7aec3ad6a57ed8	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=30_id=2171	1
53147a39ab749a138c6f2a16ebc8f15f	_www.cst.zju.edu.cn_index.php_c=Index_a=small_list_catid=72_p=40	1
531b9eb264ba12fff4733d4035ae519c	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=89_id=3682	1
5329779287b490b9f44c42c9fb99a3e5	_www.cst.zju.edu.cn_uploadfile_2017_0315_20170315744132.jpg	1
5337ad8b1fcdabb3294be2513579a0b4	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=7_p=9	1
533f5bff100ddab3d0a8ee9ef067d6a3	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=6_p=11	1
534299be12fc5aa5f06954dc59255aed	_www.cst.zju.edu.cn_uploadfile_2015_1030_20151030084942384.png	1
534953f7e06673480b931dff69af26a3	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=28_p=10	1
53525485cb68311908a13fc74e0d9350	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=2	1
535854f318e1e55bfce3a3bf6a99e6ec	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=16_id=1598	1
536d3ed00943ba910f9e573801f7f581	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=120_p=11	1
5390f29032d578dd2e049f46c3b965fc	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=32_id=2275	1
539450cff081338c91d91a462a719099	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=32_id=3440	1
539bfa0f7d87379b0c93cb1f4389c6ed	_www.cst.zju.edu.cn_uploadfile_2017_0305	1
53a3890b193ef058a26f6b6f546847ad	_www.cst.zju.edu.cn_uploadfile_2016_0305	1
53a565b87f4934e858bc7cd9f7e7a65c	_www.cst.zju.edu.cn_mailto:let@zju.edu.cn	1
53a99d8113a26b198bb37fe431d9f92b	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=31_id=3061	1
53aa2dc1c127d1a030e0bcc3777d2c99	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=72_id=591	1
53b49d8b70d4817e2cfd8a7e8fbfb4be	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=144_id=2424	1
53be84a98b818d4ac9844bbd7c3f4819	_www.cst.zju.edu.cn_index.php_c=Index_a=small_list_catid=120_p=2	1
53e90fbe4a62247c328be61171911708	_www.cst.zju.edu.cn_uploadfile_2017_0928_20170928609294.jpg	1
53ee99aa108b59f3390746d44c269dba	_www.cst.zju.edu.cn_uploadfile_2015_0616_20150616033009991.jpg	1
53f9c511e74855754487e7d7be6b5431	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=33_id=2778	1
53fcfcabb2f44f33d4cc69c086306dd8	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=28_id=685	1
53fe118167fef8ec3e853da54a6fa4f2	_www.cst.zju.edu.cn_uploadfile_2017	1
540e10fd6cc04acccc1cf147b04079e0	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=72_id=3748	1
5416f11ecd5b9a6e2639bfc5ab500b23	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=178_id=3069	1
541b5860dd0ff834190c4984f2a2b2a1	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=15_id=1839	1
541e36f5587c76555be0439198a3c945	_www.cst.zju.edu.cn_upfiles_2011110411104312.doc	1
54385811d2a44a519125de90965433ed	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=72_id=3250	1
5455a6592e99074374445653b9054158	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=28_id=686	1
5458a8b2982d1afcea6118ef4499f473	_www.cst.zju.edu.cn_file3138.files	1
548a512ef556bceb5b738a09962ed260	_www.cst.zju.edu.cn_uploadfile_2013_0401	1
548c51deb9072f3dbe45db7d2f6f7711	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=147_id=2158	1
548ca744c8c0c64e29a4a693f3b1c5ee	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=15_id=1383	1
548d1247608547c501c15d6bb5217d51	_www.cst.zju.edu.cn_index.php_c=Index_a=zswd_detail_id=1731	1
548dd5ca15a02c481528d77a4becf2b6	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=19_id=272	1
54984e564d7264d5bac598393bbdd88e	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=26_id=3128	1
549a9a35bcef4286b92bf20dab910460	_www.cst.zju.edu.cn_index.php_c=Index_a=small_list_catid=114	1
54b75d49dc8855b225e17199b50267ee	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=116_id=3135	1
54bb650c00e70fa2c3950a991ddcb8d8	_www.cst.zju.edu.cn_uploadfile_2016_1019_20161019750443.jpg	1
54c62c2edfcebe56ade0288f6d410f3d	_www.cst.zju.edu.cn_uploadfile_2013_0705_20130705084452701.jpg	1
54cbfbc88119c0246eac89b1761229e9	_www.cst.zju.edu.cn_mailto:	1
54cec031836a3b1d096ecc11e3886077	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=30_id=2172	1
54db86189fabb1090a77ec55b3363f5b	_www.cst.zju.edu.cn_mailto:xuliker@zju.edu.cn	1
54dc082a64ffd5a91206444ff665fe9c	_www.cst.zju.edu.cn_index.php_c=Index_a=small_list_catid=136	1
54ebc20b8cdda0980aa8fbb6a11c57e4	_www.cst.zju.edu.cn_uploadfile_2013_1226_20131226100033255.jpg	1
54f0edb224e3144af9c3b3a8a1007171	_www.cst.zju.edu.cn_mailto:chenyingyingzjhw@huawei.com	1
54fb901de5616d84872f787459c254c5	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=34_id=1585	1
54fca73a8556251e690f753cd5493043	_www.cst.zju.edu.cn_mailto:murongtianxinhui@163.com	1
553ed689483ad5afc21d78f95fe0384e	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=120_id=3147	1
554b3abe20466cec9947f39f1daffbd4	_www.cst.zju.edu.cn_uploadfile_2017_1020_20171020138359.jpg	1
554d7883f70d37a41f215643edf562ce	_www.cst.zju.edu.cn_index.php_c=Index_a=zswd_detail_id=1670	1
557b80277ac19b96b9fb4eb0b280eb6f	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=106_id=285	1
557e5610a72f38632de82f4143a86735	_www.cst.zju.edu.cn_uploadfile_2012_1212	1
5588548d7a4d79544a41058533b1ade6	_www.cst.zju.edu.cn_index.php_c=Index_a=zswd_detail_id=1718	1
559d55ffaeb836226900a7be579df797	_www.cst.zju.edu.cn_uploadfile_2012_1016_20121016030043595.doc	1
559ee78712f4e0cb600270b0bff4e6da	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=178_id=3066	1
55a21981a7e4ce9d94a6e08c47e5829d	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=31_id=3407	1
55b64958d801715f639dc36775fcba26	_www.cst.zju.edu.cn_uploadfile_2014_0526_20140526013651480.jpg	1
55b6bf9c039019d58699d94b44def6f8	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=116_id=2614	1
55bbcf0eaea467f90d5c21fd2cb98f37	_www.cst.zju.edu.cn_uploadfile_2013_1015_20131015021753513.xlsx	1
55c0a9e5d745876bbe4e41ad5f351b26	_www.cst.zju.edu.cn_uploadfile_2013_1209_20131209034442145.jpg	1
55ef56874aa87b1f9e499ad828f5b734	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=34_id=2101	1
55fc8f75915c283b4edee88bbfe10f61	_www.cst.zju.edu.cn_index.php_c=Index_a=zswd_detail_id=159	1
55fe103e3d570cd4b8181a0ca661dcd9	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=31_id=1325	1
55fe4d74266c2646025dfc0aebd54add	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=79_id=897	1
5600f731d62d8c5edcf820fd2a888156	_www.cst.zju.edu.cn_index.php_c=Index_a=zswd_detail_id=217	1
560403277166a2260aa9de8fac8b5d75	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=89_id=3102	1
56080c21dc919eb9ec1fb8c92169ffa8	_www.cst.zju.edu.cn_index.php_c=Index_a=zswd_detail_id=1567	1
560a6eadf783c48a40119602645eb9a9	_www.cst.zju.edu.cn_uploadfile_2017_0913	1
560aaf7a5dfaa8a0ae2f6d94495a4950	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=120_id=3357	1
560ba29abc11512ed83f61fc4baca43a	_www.cst.zju.edu.cn_index.php_c=Index_a=zswd_detail_id=1499	1
56273483bd0f8db22cc15ba6774be681	_www.cst.zju.edu.cn_index.php_c=Index_a=zswd_detail_id=1728	1
5627fbe4c3957d6a8be6d62bb4bdd963	_www.cst.zju.edu.cn_uploadfile_2012_1019	1
5630b9874e59e7f3bdab6233bcfaf368	_www.cst.zju.edu.cn_uploadfile_2014_0417_20140417083338413.jpg	1
563c0e1bc9fafc300a961c5ca1dbe60a	_www.cst.zju.edu.cn_uploadfile_2016_1024_20161024854977.xls	1
564e8212f7a6fda66311e5e2c0870ea1	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=136_id=792	1
56509766045d89b27754e85c5c2c35b6	_www.cst.zju.edu.cn_uploadfile_2014_0528_20140528092032976.jpg	1
5659af2dd84fc8b13eb1a9e6c51bdf5b	_www.cst.zju.edu.cn_uploadfile_2015_0814_20150814092338289.jpeg	1
565ec3e7bef7a1bade383961263bbcc7	_www.cst.zju.edu.cn_uploadfile_2013_1218_20131218101327623.jpg	1
565ff80c22c68e126823d70f5c4bdb12	_www.cst.zju.edu.cn_upfiles_2011070814360425.jpg	1
567346ac6f6a57c84880b5921a77daae	_www.cst.zju.edu.cn_news_UploadFile_	1
567fcee12269e753be91230ad5c02324	_www.cst.zju.edu.cn_uploadfile_2012_1229_20121229103949773.jpg	1
56937e16effde8e95c3f07502cdb4480	_www.cst.zju.edu.cn_uploadfile_2013_0925_20130925030343106.doc	1
569bd34b2cdb27b91b797638d126b095	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=16_id=2180	1
56b343ea3a40e68a31b5706b91ae85be	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=30_id=2146	1
56eea55e7e1c7569c3451223361f2abf	_www.cst.zju.edu.cn_index.php_c=Index_a=tlist_catid=28_p=7	1
56f6400eea82e94cb47b43eb7310dd6f	_www.cst.zju.edu.cn_uploadfile_2016_1215_20161215890002.jpg	1
571dcf24556a641368dc8af166a1f8ec	_www.cst.zju.edu.cn_mailto:yjsxsj_renwen@163.com	1
572f2f97e19832e2b408d27968ff5f04	_www.cst.zju.edu.cn_uploadfile_2016_0120_20160120034046197.doc	1
575faf31ede82fbeb40dcc12c75ce01a	_www.cst.zju.edu.cn_uploadfile_2015_0106_20150106091440639.doc	1
5769f49b0127937f4b5596f45476add3	_www.cst.zju.edu.cn_index.php_c=Index_a=zswd_detail_id=186	1
5772acc887a494c2e5e39b878bc3d680	_www.cst.zju.edu.cn_index.php_c=Index_a=detail_catid=77_id=1251	1
577d04c608b630aa13428da98192b043	_www.cst.zju.edu.cn_uploadfile_2012_1226_20121226013931694.doc	1
577e4e2f9ef06d6ce94a6c521e773cf8	_www.cst.zju.edu.cn_uploadfile_2012_1018_20121018091658582.jpg	1
578599c1f851a36c0b76388e91bcafdd	_www.cst.zju.edu.cn_upfiles_20111026102043390.doc	1
